discount,discounted_price,name,original_price,product_id,product_info,product_url,total_reviews
45,28.99,Leopard Ombre Print Kangaroo Pocket Hoodie,42.035,8347772,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;FabricStretch:NoStretch;Thickness:Regular;Patterns:Leopard;Season:Fall,Spring,Winter;Weight:0.6000kg;PackageContents:1xHoodie",https://www.dresslily.com/leopard-ombre-print-kangaroo-pocket-product8347772.html,
43,18.99,Flocking Lining Knit Sweatshirt O Ring A Quarter Zip Stand Collar Heathered Sweatshirt,27.156,8459850,";Gender:ForMen;ClothesType:Sweatshirts;Style:Casual,Fashion;Occasions:Daily;FitType:RegularFit;Collar:StandCollar;Length:Regular;SleeveLength:LongSleeves;PatternType:Others;Embellishment:ZipFront;Material:Polyester;FabricStretch:SlightStretch;Season:Fall,Winter;Thickness:Standard;Weight:0.3550kg;PackageContents:1xSweatshirt",https://www.dresslily.com/flocking-lining-knit-sweatshirt-o-product8459850.html,
54,26.99,Galaxy Black Hole Print Hoodie Kangaroo Pocket Drawstring Casual Hoodie,41.565,8455774,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;FitType:RegularFit;Collar:Hooded;Length:Regular;SleeveLength:LongSleeves;PatternType:Galaxy;Embellishment:FrontPocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/galaxy-black-hole-print-hoodie-product8455774.html,1
46,29.99,Gothic Hooded Cape and Mask Top Two Piece Sets,43.785,8345299,";Occasion:Daily,Party;Style:Gothic;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.5500kg;PackageContents:1xTop1xCape",https://www.dresslily.com/gothic-hooded-cape-and-mask-product8345299.html,2
46,32.99,Pintuck Detail Kangaroo Pocket Fleece Hoodie,48.165,8373135,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Cotton,Polyester;FabricStretch:SlightStretch;Thickness:Regular;Patterns:Others;Season:Fall,Winter;Weight:0.7600kg;PackageContents:1xHoodie",https://www.dresslily.com/pintuck-detail-kangaroo-pocket-fleece-product8373135.html,
33,29.99,Textured Plain Color Hoodie Kangaroo Pocket Drawstring Applique Casual Hoodie,39.887,8453010,";Gender:ForMen;ClothesType:Hoodies;Style:Casual;Occasions:Daily;FitType:RegularFit;Collar:Hooded;ShirtLength:Regular;SleeveLength:Full;PatternType:SolidColor;Embellishment:Applique;Material:Polyester;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.5050kg;PackageContents:1xHoodie",https://www.dresslily.com/textured-plain-color-hoodie-kangaroo-product8453010.html,2
43,26.99,Cute Fleece Lining Hoodie With Cat Ear Pure Color Kangaroo Pocket Drawstring Hoodie,38.596,8453801,";Gender:ForMen;ClothesType:Hoodies;Style:Casual;Occasions:Daily;FitType:RegularFit;Collar:Hooded;SleeveLength:LongSleeves;PatternType:SolidColor;Material:Cotton,Polyester;FabricStretch:SlightStretch;Season:Fall,Winter;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/cute-fleece-lining-hoodie-with-product8453801.html,5
44,28.99,Fire Ice Print Hoodie Pocket Drawstring Long Sleeve Sweatshirt With Hood,41.746,8458643,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Print;Embellishment:Pocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/fire-ice-print-hoodie-pocket-product8458643.html,5
40,28.99,Christmas Pattern Front Pocket Hoodie,40.586,8370361,";ClothesType:Hoodie;Occasion:ChristmasDay;Style:Fashion;FitType:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;FabricStretch:SlightStretch;Thickness:Regular;Patterns:Bell,ChristmasStocking,ChristmasTree,Snowflake;Season:Fall,Winter;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/christmas-pattern-front-pocket-hoodie-product8370361.html,
45,29.99,PU Leather Panel Drawstring Hoodie,43.486,7886633,";Occasion:DailyUse;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.6790kg;PackageContents:1xHoodie",https://www.dresslily.com/pu-leather-panel-drawstring-hoodie-product7886633.html,2
45,32.99,Front Pockets Zip Up Hoodie,47.836,7838964,";Occasion:Daily;Style:Fashion;FitType:Regular;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.6230kg;PackageContents:1xHoodie",https://www.dresslily.com/front-pockets-zip-up-hoodie-product7838964.html,1
39,24.99,Cat And Fist Print Drawstring Hoodie Kangaroo Pocket Ribbed Hem Hoodie,34.736,8460020,";Gender:ForMen;ClothesType:Hoodies;Style:Casual;Occasions:Daily;FitType:RegularFit;Collar:Hooded;Length:Regular;SleeveLength:LongSleeves;PatternType:Cat;Embellishment:FrontPocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.4150kg;PackageContents:1xHoodie",https://www.dresslily.com/cat-and-fist-print-drawstring-product8460020.html,3
52,32.99,Side Lace Up Fleece Gothic Hoodie,50.145,8230655,";ClothesType:HoodieJacket;Occasion:Daily;Style:Gothic;FitType:Regular;ShirtLength:Long;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Thick;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.7500kg;PackageContents:1xHoodie",https://www.dresslily.com/side-lace-up-fleece-gothic-product8230655.html,26
42,26.99,Letter Slogan Print Graphic Hoodie Drop Shoulder Drawstring Front Pocket Hoodie,38.326,8457773,";Gender:ForMen;ClothesType:Hoodies;Style:Casual;Occasions:Daily;FitType:RegularFit;Collar:Hooded;Length:Regular;SleeveLength:LongSleeves;PatternType:Letter,Striped;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/letter-slogan-print-graphic-hoodie-product8457773.html,4
45,26.99,Forest Reflective Landscape Print Casual Hoodie Kangaroo Pocket Drawstring Drop Shoulder Hoodie,39.135,8457811,";Gender:ForMen;ClothesType:Hoodies;Style:Casual;Occasions:Daily;FitType:RegularFit;Collar:Hooded;Length:Regular;SleeveLength:LongSleeves;PatternType:Landscape;Embellishment:FrontPocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/forest-reflective-landscape-print-casual-product8457811.html,
39,38.99,Asymmetric Zip Color Block Hoodie,54.196,7704360,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:ColorBlock;Season:Fall;Weight:0.7080kg;PackageContents:1xHoodie",https://www.dresslily.com/asymmetric-zip-color-block-hoodie-product7704360.html,2
41,28.99,Volcano Cat Pattern Casual Front Pocket Hoodie,40.876,8351860,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/volcano-cat-pattern-casual-front-product8351860.html,
40,28.99,Flower Pattern Pullover Front Pocket Hoodie,40.586,8351867,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Floral;Season:Fall,Spring;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/flower-pattern-pullover-front-pocket-product8351867.html,1
44,26.99,Fire Pattern Casual Pouch Pocket Hoodie,38.866,8352475,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/fire-pattern-casual-pouch-pocket-product8352475.html,1
47,28.99,Geometric Pattern Wood Grain Print Casual Hoodie,42.615,8352496,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;FabricStretch:NoStretch;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.6500kg;PackageContents:1xHoodie",https://www.dresslily.com/geometric-pattern-wood-grain-print-product8352496.html,
47,28.99,3D Piano Print Kangaroo Pocket Hoodie,42.615,8352555,";ClothesType:Hoodie;Occasion:Daily;Style:Fashion;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3DPrint;Season:Fall,Spring;Weight:0.5200kg;PackageContents:1xHoodie",https://www.dresslily.com/3d-piano-print-kangaroo-pocket-product8352555.html,
45,28.99,Halloween Graffiti Pumpkin Print Leisure Pullover Hoodie,42.035,8352065,";ClothesType:Hoodie;Occasion:Halloween;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Letter,Pumpkin;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/halloween-graffiti-pumpkin-print-leisure-product8352065.html,
45,28.99,Contrast Pigeons Print Front Pocket Casual Hoodie,42.035,8352483,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5900kg;PackageContents:1xHoodie",https://www.dresslily.com/contrast-pigeons-print-front-pocket-product8352483.html,1
47,28.99,Colorful Diamond Geo Print Front Pocket Hoodie,42.615,8352502,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;FabricStretch:NoStretch;Thickness:Regular;Patterns:Geometric;Season:Fall,Spring,Winter;Weight:0.6000kg;PackageContents:1xHoodie",https://www.dresslily.com/colorful-diamond-geo-print-front-product8352502.html,1
48,28.99,Starry Sky Flower Print Kangaroo Pocket Hoodie,42.905,8353007,";ClothesType:Hoodie;Occasion:Daily;Style:Fashion;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3DPrint,Floral,Galaxy;Season:Fall,Spring;Weight:0.5250kg;PackageContents:1xHoodie",https://www.dresslily.com/starry-sky-flower-print-kangaroo-product8353007.html,
52,24.99,Pleated Trim Front Pocket Raglan Sleeve Hoodie,37.985,8177977,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;ClosureType:Zipper;Patterns:Solid;Season:Fall,Spring;Weight:0.4800kg;PackageContents:1xHoodie",https://www.dresslily.com/pleated-trim-front-pocket-raglan-product8177977.html,
48,28.99,Casual Seashell Fruit Print Hoodie,42.905,8179068,";ClothesType:Hoodie;Occasion:Daily,GoingOut;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;FabricStretch:NoStretch;Thickness:Regular;Patterns:Fruit;Season:Fall,Spring,Winter;Weight:0.5300kg;PackageContents:1xHoodie",https://www.dresslily.com/seashell-fruit-print-long-sleeves-product8179068.html,
44,24.99,Splatter Paint Hand Graphic Front Pocket Drawstring Hoodie,35.986,8195091,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:PaintSplatter;Season:Fall,Spring;Weight:0.4260kg;PackageContents:1xHoodie",https://www.dresslily.com/splatter-paint-hand-graphic-front-product8195091.html,
35,28.99,Colorblock Splicing Drawstring Hoodie,39.136,8179102,";ClothesType:Hoodie;Occasion:Daily,Work;Style:Casual;FitType:Regular;ShirtLength:Long;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Geometric;Season:Fall,Spring,Winter;Weight:0.3900kg;PackageContents:1xHoodie",https://www.dresslily.com/colorblock-splicing-drawstring-hoodie-product8179102.html,
47,28.99,Snowflake Print Christmas Hoodie,42.615,8197406,";ClothesType:Hoodie;Occasion:ChristmasDay;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/christmas-snowflake-print-long-sleeved-product8197406.html,
42,24.99,Christmas Kitty Graphic Kangaroo Pocket Hoodie,35.486,8196829,";ClothesType:Hoodie;Occasion:ChristmasDay,Daily;Style:Cute;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5100kg;PackageContents:1xHoodie",https://www.dresslily.com/christmas-kitty-graphic-kangaroo-pocket-product8196829.html,
53,28.99,Striped Raglan Sleeve Zip Up Hoodie,44.355,8191569,";ClothesType:HoodieJacket;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;ClosureType:Zipper;Patterns:Chevron/ZigZag,Stripe;Season:Fall,Spring;Weight:0.6080kg;PackageContents:1xHoodie",https://www.dresslily.com/striped-raglan-sleeve-zip-up-product8191569.html,1
36,24.99,Color Blocking Contrast Trim Raglan Sleeve Zip Up Hoodie,33.986,8198579,";ClothesType:Hoodie;Occasion:Daily,GoingOut,NightOut,Sports;Style:Fashion;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;FabricStretch:NoStretch;Thickness:Regular;ClosureType:Zipper;Patterns:Colorblock;Season:Fall,Spring;Weight:0.4100kg;PackageContents:1xHoodie",https://www.dresslily.com/color-blocking-contrast-trim-raglan-product8198579.html,
47,22.99,Zipper Decorated Color Spliced Casual Hoodie,33.795,8198457,";ClothesType:Hoodie;Occasion:Daily,GoingOut;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Colorblock;Season:Fall,Spring,Winter;Weight:0.4550kg;PackageContents:1xHoodie",https://www.dresslily.com/zipper-decorated-color-spliced-casual-product8198457.html,3
37,28.99,Patchwork Zip Embellished Hoodie,39.716,3177689,";ClothesType:Hoodie;Occasion:Daily,Sports,Travel;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Patchwork;Season:Fall,Spring;Weight:0.5660kg;PackageContents:1xHoodie",https://www.dresslily.com/patchwork-zip-embellished-hoodie-product3177689.html,1
38,28.99,Halloween Style Blood Lip Tongue Print Loose Hoodie,40.006,3208263,";ClothesType:Hoodie;Occasion:Daily,Festival,GoingOut,Halloween,Home,NightOut,Party,Sports;Style:Novelty;FitType:Loose;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3DPrint;Season:Fall;Weight:0.4900kg;PackageContents:1xHoodie",https://www.dresslily.com/halloween-style-blood-lip-tongue-product3208263.html,4
34,28.99,3D Pumpkin Print Pullover Hoodie,38.847,3224497,";ClothesType:Hoodie;Occasion:DailyUse;Style:EuropenStyle;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D;Season:Fall,Spring,Winter;Weight:0.4760kg;PackageContents:1xHoodie",https://www.dresslily.com/3d-pumpkin-print-pullover-hoodie-product3224497.html,
38,36.99,Contrast Color Shark Print Pullover Hoodie,51.046,3218627,";ClothesType:Hoodie;Occasion:Daily,Dance,GoingOut,Home,Party,Travel,Vacation;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.4700kg;PackageContents:1xHoodie",https://www.dresslily.com/contrast-color-shark-print-pullover-product3218627.html,
45,32.99,Metal Round Embellished Pullover Hoodie,47.836,3231316,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.6220kg;PackageContents:1xHoodie",https://www.dresslily.com/metal-round-embellished-pullover-hoodie-product3231316.html,
46,24.99,Drawstring Pleuche Patchwork Big Pocket Hoodie,36.485,3233597,";ClothesType:Hoodie;Occasion:Daily,GoingOut;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;Thickness:Thick;Patterns:Patchwork;Season:Fall,Winter;Weight:0.4100kg;PackageContents:1xHoodie",https://www.dresslily.com/drawstring-pleuche-patchwork-big-pocket-product3233597.html,
44,29.99,Various Figures Print Drawstring Pullover Hoodie,43.186,3236226,";ClothesType:Hoodie;Occasion:Daily,GoingOut;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Figure;Season:Fall,Spring;Weight:0.5150kg;PackageContents:1xHoodie",https://www.dresslily.com/various-figures-print-drawstring-pullover-product3236226.html,
52,18.99,Drawstring Letter Print Pockets Hoodie,28.865,3239428,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton;Thickness:Regular;Patterns:Letter;Season:Fall,Winter;Weight:0.6100kg;PackageContents:1xHoodie",https://www.dresslily.com/drawstring-letter-print-pockets-hoodie-product3239428.html,
38,28.99,Tree and Flower Print Long Sleeve Hoodie,40.006,3251316,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Floral,Plant;Season:Fall,Winter;Weight:0.4920kg;PackageContents:1xHoodie",https://www.dresslily.com/tree-and-flower-print-long-product3251316.html,
37,38.99,Hooded Colorful Geometric Print Zip-Up Hoodie,53.416,1697531,";Material:Cotton,Polyester;ShirtLength:Regular;SleeveLength:Full;Style:Fashion;Weight:0.550kg;PackageContents:1xHoodie",https://www.dresslily.com/hooded-long-sleeve-hoodie-product1697531.html,
45,26.99,Hooded Drawstring Half Button Up Pullover Hoodie,39.135,969334,";Material:Cotton,Polyester;ShirtLength:Regular;SleeveLength:Full;Style:Fashion;Weight:0.4310kg;PackageContents:1xHoodie",https://www.dresslily.com/hooded-long-sleeve-hoodie-product969334.html,1
54,18.99,Inclined Zipper Color Block Hooded Long Sleeves Men's Hoodie,29.245,1612561,;Material:CottonBlends;ShirtLength:Regular;SleeveLength:Full;Style:Fashion;Weight:0.434kg;PackageContents:1xHoodie,https://www.dresslily.com/hooded-long-sleeves-hoodie-product1612561.html,2
42,28.99,Drawstring Tribal Print Raglan Sleeve Hoodie,41.166,1726227,;Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:CottonBlends;Weight:0.600kg;PackageContents:1xHoodie,https://www.dresslily.com/print-raglan-sleeve-drawstring-hoodie-product1726227.html,1
47,28.99,Printed Kangaroo Pocket Raglan Sleeve Drawstring Hoodie,42.615,1726231,;Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:CottonBlends;Weight:0.600kg;PackageContents:1xHoodie,https://www.dresslily.com/kangaroo-pocket-printed-raglan-sleeve-hoodie-product1726231.html,2
47,32.99,Side Slit Fleece Drop Shoulder Pullover Hoodie,48.495,2216677,";Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;Patterns:Solid;Weight:0.6700kg;PackageContents:1xHoodie",https://www.dresslily.com/side-slit-fleece-drop-shoulder-pullover-hoodie-product2216677.html,3
47,26.99,Drawstring Lion Patterned 3D Animal Hoodie,39.675,2284583,";ClothesType:Hoodie;Occasion:Casual ,DailyUse,GoingOut;Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D,Animal,Print;Weight:0.5300kg;PackageContents:1xHoodie",https://www.dresslily.com/drawstring-lion-patterned-3d-animal-hoodie-product2284583.html,4
46,32.99,Panel Design Fleece Zip Up Hoodie,48.165,2390119,";ClothesType:HoodieJacket;Occasion:Casual ,DailyUse,GoingOut;Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;ClosureType:Zipper;Patterns:Solid;Weight:0.7300kg;PackageContents:1xHoodie",https://www.dresslily.com/panel-design-fleece-zip-up-hoodie-product2390119.html,
43,24.99,Kangaroo Pocket Rose Printed Pullover Hoodie,35.736,2457015,";ClothesType:Hoodie;Occasion:Casual ,GoingOut;Style:Casual;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Floral;Weight:0.4900kg;PackageContents:1xHoodie",https://www.dresslily.com/kangaroo-pocket-rose-printed-pullover-product2457015.html,
42,22.99,Santa Claus Body 3D Print Pullover Sweatshirt,32.646,2446399,";Material:Cotton,Polyester,Spandex;ShirtLength:Regular;SleeveLength:Full;Style:Fashion;Weight:0.4100kg;PackageContents:1xSweatshirt",https://www.dresslily.com/santa-claus-body-3d-print-pullover-sweatshirt-product2446399.html,
47,29.99,Kangaroo Pocket Color Block Drawstring Hoodie,44.085,2680289,";ClothesType:Hoodie;Occasion:Casual ,DailyUse,GoingOut,Sports;Style:Casual;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:ColorBlock;Weight:0.7400kg;PackageContents:1xHoodie",https://www.dresslily.com/kangaroo-pocket-color-block-drawstring-product2680289.html,
55,22.99,Raw Meat Print Kangaroo Pocket Hoodie,35.634,2696745,";ClothesType:Hoodie;Occasion:Club,DailyUse,GoingOut,Sports;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Weight:0.4500kg;PackageContents:1xHoodie",https://www.dresslily.com/raw-meat-print-kangaroo-pocket-product2696745.html,1
47,28.99,Raglan Sleeve Drawstring Hoodie,42.615,2764755,";ClothesType:Hoodie;Occasion:Casual ,GoingOut;Style:Casual;ShirtLength:Long;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.5700kg;PackageContents:1xHoodie",https://www.dresslily.com/raglan-sleeve-drawstring-hoodie-product2764755.html,3
39,28.99,Kangaroo Pocket Steak Hoodie,40.296,2803719,";ClothesType:Hoodie;Occasion:Casual ,Club,GoingOut;Style:Streetwear;ShirtLength:Long;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/kangaroo-pocket-steak-hoodie-product2803719.html,
47,24.99,Raglan Sleeve Two Tone Hoodie,36.735,2816182,";ClothesType:Hoodie;Occasion:Casual ,DailyUse,GoingOut;Style:Casual;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Stripe;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/raglan-sleeve-two-tone-hoodie-product2816182.html,4
43,26.99,Three Tones Kangaroo Pocket Hoodie,38.596,2995694,";ClothesType:Hoodie;Occasion:Casual ,DailyUse,Sports;Style:Casual;PackageContents:1xHoodie;ShirtLength:Regular;SleeveLength:Full;Material:CottonBlends,Polyester,Spandex;Thickness:Regular;Patterns:Solid",https://www.dresslily.com/three-tones-kangaroo-pocket-hoodie-product2995694.html,2
50,29.99,Zip Embellished Panel Long Sleeve Hoodie,44.985,3161048,";ClothesType:Hoodie;Occasion:Daily,DailyUse,Home,NightOut;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.6000kg;PackageContents:1xT-shirt",https://www.dresslily.com/zip-embellished-panel-long-sleeve-product3161048.html,
42,28.99,Halloween Pumpkins Print Drawstring Hoodie,41.166,3286549,";ClothesType:Hoodie;Occasion:Halloween;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Pumpkin;Season:Fall;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/halloween-pumpkins-print-drawstring-hoodie-product3286549.html,2
48,32.99,Drawstring Raglan Sleeve Zip Pockets Hoodie,48.825,3253004,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Others;Season:Fall;Weight:0.5400kg;PackageContents:1xHoodie",https://www.dresslily.com/drawstring-raglan-sleeve-zip-pockets-product3253004.html,13
44,28.99,Halloween Colorful Skull Printed Pullover Hoodie,41.746,3286563,";ClothesType:Hoodie;Occasion:Halloween;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Skull;Season:Fall;Weight:0.6610kg;PackageContents:1xHoodie",https://www.dresslily.com/halloween-colorful-skull-printed-pullover-product3286563.html,1
44,28.99,Drawstring Tropical Leaves Print Hoodie,41.746,3434996,;ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Leaves;Season:Fall;Weight:0.4410kg;PackageContents:1xHoodie,https://www.dresslily.com/drawstring-tropical-leaves-print-hoodie-product3434996.html,
43,32.99,Drawstring Contrast Color Bat Sleeve Hoodie,47.176,3383597,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Loose;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:ColorBlock;Season:Fall,Winter;Weight:0.6380kg;PackageContents:1xHoodie",https://www.dresslily.com/drawstring-contrast-color-bat-sleeve-product3383597.html,2
49,28.99,Full Face Santa Mask Zip Funny Hoodie,43.195,4490995,";ClothesType:Hoodie;Occasion:ChristmasDay,Daily,DailyUse,Festival,GoingOut,NightOut,Office,Party;Style:Trendy;FitType:Loose;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;ClosureType:Zipper;Patterns:Portrait,Print;Season:Fall;Weight:0.6000kg;PackageContents:1xHoodie",https://www.dresslily.com/full-face-santa-mask-zip-product4490995.html,
47,28.99,Christmas Blazer Pocket Pullover Hoodie,42.615,4577466,";ClothesType:Hoodie;Occasion:ChristmasDay,Daily,DailyUse,Festival,GoingOut,Home,NightOut,Party;Style:Trendy;FitType:Loose;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall;Weight:0.5270kg;PackageContents:1xHoodie",https://www.dresslily.com/christmas-blazer-pocket-pullover-hoodie-product4577466.html,
44,26.99,Checked Print Kangaroo Pocket Hoodie,38.866,4201052,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Winter;Weight:0.4690kg;PackageContents:1xHoodie",https://www.dresslily.com/check-print-kangaroo-pocket-hoodie-product4201052.html,
